NDF v9.6h 11Sep15 rev 12Mar16 run 02/05/2026 20:23:36 Filename: 67010112.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671119.spc                                                                    
str 671119s.str                                                                   
file 671119R1.odf                                                                  
geo 671119g.geo                                                                   
element 16O  
 depth(at/cm2) element>0 element depth(nm)
-0.816262E+04 -0.680848E+00  0.000000E+00 -0.170079E+04
-0.783606E+04 -0.189326E+01  0.000000E+00 -0.163275E+04
-0.750949E+04 -0.740535E+00  0.000000E+00 -0.156471E+04
-0.718293E+04 -0.250533E+01  0.000000E+00 -0.149666E+04
-0.685636E+04  0.136183E+01  0.136183E+01 -0.142862E+04
-0.652980E+04  0.467414E+00  0.467414E+00 -0.136057E+04
-0.620323E+04 -0.282610E+01  0.000000E+00 -0.129253E+04
-0.587666E+04 -0.851702E+00  0.000000E+00 -0.122448E+04
-0.555010E+04 -0.284500E+01  0.000000E+00 -0.115644E+04
-0.522353E+04 -0.144498E+01  0.000000E+00 -0.108839E+04
-0.489698E+04  0.137450E+01  0.137450E+01 -0.102035E+04
-0.457041E+04 -0.144882E+01  0.000000E+00 -0.952308E+03
-0.424385E+04 -0.232159E+01  0.000000E+00 -0.884264E+03
-0.391728E+04  0.173996E+01  0.173996E+01 -0.816219E+03
-0.359072E+04 -0.660108E+00  0.000000E+00 -0.748175E+03
-0.326415E+04 -0.129776E+01  0.000000E+00 -0.680130E+03
-0.293758E+04  0.841307E+00  0.841307E+00 -0.612086E+03
-0.261102E+04 -0.299684E+00  0.000000E+00 -0.544042E+03
-0.228445E+04  0.344263E+01  0.344263E+01 -0.475997E+03
-0.195789E+04  0.675542E+01  0.675542E+01 -0.407953E+03
-0.163132E+04  0.528097E+01  0.528097E+01 -0.339908E+03
-0.130477E+04  0.125982E+02  0.125982E+02 -0.271866E+03
-0.978201E+03  0.140537E+02  0.140537E+02 -0.203822E+03
-0.651635E+03  0.211623E+02  0.211623E+02 -0.135777E+03
-0.325070E+03  0.279833E+02  0.279833E+02 -0.677327E+02
 0.149608E+01  0.338819E+02  0.338819E+02  0.311737E+00
 0.327838E+03  0.422195E+02  0.422195E+02  0.683096E+02
 0.653697E+03  0.474210E+02  0.474210E+02  0.136207E+03
 0.978961E+03  0.507122E+02  0.507122E+02  0.203980E+03
 0.130390E+04  0.575601E+02  0.575601E+02  0.271686E+03
 0.162825E+04  0.593073E+02  0.593073E+02  0.339268E+03
 0.195200E+04  0.567449E+02  0.567449E+02  0.406726E+03
 0.227545E+04  0.628940E+02  0.628940E+02  0.474121E+03
 0.259834E+04  0.610553E+02  0.610553E+02  0.541401E+03
 0.292074E+04  0.643263E+02  0.643263E+02  0.608576E+03
 0.324258E+04  0.659118E+02  0.659118E+02  0.675636E+03
 0.356403E+04  0.609907E+02  0.609907E+02  0.742615E+03
 0.388498E+04  0.698796E+02  0.698796E+02  0.809490E+03
 0.420543E+04  0.669621E+02  0.669621E+02  0.876259E+03
 0.452528E+04  0.648199E+02  0.648199E+02  0.942903E+03
 0.484482E+04  0.635677E+02  0.635677E+02  0.100948E+04
 0.516367E+04  0.649832E+02  0.649832E+02  0.107592E+04
 0.548202E+04  0.663667E+02  0.663667E+02  0.114225E+04
 0.580012E+04  0.684704E+02  0.684704E+02  0.120854E+04
 0.611759E+04  0.652873E+02  0.652873E+02  0.127468E+04
 0.643443E+04  0.664220E+02  0.664220E+02  0.134070E+04
 0.675102E+04  0.652353E+02  0.652353E+02  0.140667E+04
 0.706700E+04  0.688306E+02  0.688306E+02  0.147251E+04
 0.738250E+04  0.636730E+02  0.636730E+02  0.153824E+04
 0.769747E+04  0.629277E+02  0.629277E+02  0.160387E+04
 0.801198E+04  0.662371E+02  0.662371E+02  0.166941E+04
 0.832600E+04  0.677713E+02  0.677713E+02  0.173484E+04
 0.863926E+04  0.659163E+02  0.659163E+02  0.180011E+04
 0.895229E+04  0.676017E+02  0.676017E+02  0.186533E+04
 0.926471E+04  0.672836E+02  0.672836E+02  0.193043E+04
 0.957700E+04  0.667464E+02  0.667464E+02  0.199550E+04
 0.988848E+04  0.686232E+02  0.686232E+02  0.206040E+04
 0.101995E+05  0.680849E+02  0.680849E+02  0.212521E+04
 0.105099E+05  0.663778E+02  0.663778E+02  0.218988E+04
 0.108200E+05  0.697177E+02  0.697177E+02  0.225449E+04
 0.111295E+05  0.702960E+02  0.702960E+02  0.231898E+04
 0.114386E+05  0.691508E+02  0.691508E+02  0.238338E+04
 0.117471E+05  0.679691E+02  0.679691E+02  0.244766E+04
 0.120550E+05  0.671013E+02  0.671013E+02  0.251182E+04
 0.123625E+05  0.655174E+02  0.655174E+02  0.257589E+04
 0.126698E+05  0.680929E+02  0.680929E+02  0.263993E+04
 0.129764E+05  0.698974E+02  0.698974E+02  0.270380E+04
 0.132822E+05  0.663778E+02  0.663778E+02  0.276752E+04
 0.135876E+05  0.664788E+02  0.664788E+02  0.283117E+04
 0.138929E+05  0.686350E+02  0.686350E+02  0.289478E+04
 0.141974E+05  0.674813E+02  0.674813E+02  0.295822E+04
 0.145013E+05  0.687024E+02  0.687024E+02  0.302154E+04
 0.148050E+05  0.709573E+02  0.709573E+02  0.308483E+04
 0.151078E+05  0.673970E+02  0.673970E+02  0.314792E+04
 0.154106E+05  0.692514E+02  0.692514E+02  0.321101E+04
