NDF v9.6h 11Sep15 rev 12Mar16 run 02/05/2026 20:23:36 Filename: 67010117.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671119.spc                                                                    
str 671119s.str                                                                   
file 671119R1.odf                                                                  
geo 671119g.geo                                                                   
element Mo   
 depth(at/cm2) element>0 element depth(nm)
-0.812689E+04  0.181962E-02  0.181962E-02 -0.169335E+04
-0.779824E+04  0.252136E-01  0.252136E-01 -0.162487E+04
-0.746960E+04  0.249237E-02  0.249237E-02 -0.155639E+04
-0.714096E+04 -0.148404E-01  0.000000E+00 -0.148792E+04
-0.681231E+04 -0.786126E-02  0.000000E+00 -0.141944E+04
-0.648367E+04 -0.116705E-01  0.000000E+00 -0.135096E+04
-0.615503E+04  0.302091E-01  0.302091E-01 -0.128248E+04
-0.582638E+04 -0.353784E-01  0.000000E+00 -0.121401E+04
-0.549774E+04  0.102054E-02  0.102054E-02 -0.114553E+04
-0.516911E+04 -0.552933E-02  0.000000E+00 -0.107705E+04
-0.484047E+04 -0.147667E-01  0.000000E+00 -0.100858E+04
-0.451182E+04  0.527554E-02  0.527554E-02 -0.940100E+03
-0.418318E+04  0.357321E-01  0.357321E-01 -0.871623E+03
-0.385454E+04  0.339489E-01  0.339489E-01 -0.803146E+03
-0.352589E+04  0.158057E-01  0.158057E-01 -0.734668E+03
-0.319725E+04  0.519351E-02  0.519351E-02 -0.666191E+03
-0.286861E+04  0.207387E-01  0.207387E-01 -0.597713E+03
-0.253996E+04  0.650205E-01  0.650205E-01 -0.529236E+03
-0.221132E+04  0.332337E-02  0.332337E-02 -0.460759E+03
-0.188269E+04  0.748924E-02  0.748924E-02 -0.392284E+03
-0.155404E+04 -0.171988E-01  0.000000E+00 -0.323806E+03
-0.122540E+04  0.318996E-01  0.318996E-01 -0.255329E+03
-0.896757E+03  0.338871E-01  0.338871E-01 -0.186852E+03
-0.568114E+03  0.464987E-02  0.464987E-02 -0.118374E+03
-0.239471E+03  0.435101E-01  0.435101E-01 -0.498970E+02
 0.891727E+02  0.454555E-01  0.454555E-01  0.185804E+02
 0.417601E+03  0.778246E-01  0.778246E-01  0.870130E+02
 0.745663E+03  0.769956E-01  0.769956E-01  0.155369E+03
 0.107320E+04  0.489553E-01  0.489553E-01  0.223615E+03
 0.140030E+04  0.680293E-01  0.680293E-01  0.291772E+03
 0.172707E+04  0.118354E+00  0.118354E+00  0.359858E+03
 0.205339E+04  0.115008E+00  0.115008E+00  0.427853E+03
 0.237926E+04  0.124907E+00  0.124907E+00  0.495751E+03
 0.270482E+04  0.135330E+00  0.135330E+00  0.563586E+03
 0.302984E+04  0.205526E-01  0.205526E-01  0.631308E+03
 0.335446E+04  0.557665E-01  0.557665E-01  0.698947E+03
 0.367860E+04  0.108369E+00  0.108369E+00  0.766487E+03
 0.400244E+04  0.123603E+00  0.123603E+00  0.833964E+03
 0.432586E+04  0.205860E+00  0.205860E+00  0.901352E+03
 0.464894E+04  0.337470E+00  0.337470E+00  0.968670E+03
 0.497135E+04  0.212345E+00  0.212345E+00  0.103585E+04
 0.529350E+04  0.298468E+00  0.298468E+00  0.110297E+04
 0.561522E+04  0.877428E-02  0.877428E-02  0.117001E+04
 0.593650E+04  0.200448E+00  0.200448E+00  0.123695E+04
 0.625729E+04  0.819528E-01  0.819528E-01  0.130379E+04
 0.657782E+04  0.202122E+00  0.202122E+00  0.137058E+04
 0.689771E+04  0.119152E+00  0.119152E+00  0.143723E+04
 0.721744E+04  0.253265E+00  0.253265E+00  0.150385E+04
 0.753646E+04 -0.857845E-02  0.000000E+00  0.157033E+04
 0.785533E+04  0.154690E+00  0.154690E+00  0.163677E+04
 0.817367E+04 -0.113770E+00  0.000000E+00  0.170310E+04
 0.849147E+04  0.581289E-02  0.581289E-02  0.176932E+04
 0.880898E+04  0.129944E+00  0.129944E+00  0.183547E+04
 0.912607E+04  0.356860E-01  0.356860E-01  0.190154E+04
 0.944260E+04 -0.121729E+00  0.000000E+00  0.196749E+04
 0.975894E+04 -0.368504E+00  0.000000E+00  0.203341E+04
 0.100747E+05  0.916482E-01  0.916482E-01  0.209920E+04
