           0
 F
           0
 F
           4
  4.4999999E-07
  0.0000000E+00
   1.900000    
  0.2000000    
   1.200000    
           2
   1000.000    
  0.0000000E+00
 F
  0.0000000E+00
   273.0000    
        1024
  0.0000000E+00   3.643000       32.26400    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2730000E+03  0.2730000E+03
 -0.1198038E+01  0.0000000E+00 -0.1198038E+01  0.9719804E+02  0.9719804E+02
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1370000E+03  0.1370000E+03
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7200000E+02  0.7200000E+02
 -0.1198038E+01  0.0000000E+00 -0.1198038E+01  0.1061980E+03  0.1061980E+03
 -0.1198038E+01  0.0000000E+00 -0.1198038E+01  0.4919804E+02  0.4919804E+02
 -0.1231253E+01  0.0000000E+00 -0.1241051E+01  0.6523125E+02  0.6523125E+02
 -0.1297683E+01  0.0000000E+00 -0.1327075E+01  0.2729768E+02  0.2729768E+02
 -0.1364113E+01  0.7837939E-01 -0.1413100E+01  0.9736411E+02  0.9736411E+02
 -0.1430543E+01  0.7837939E-01 -0.1499125E+01  0.8043054E+02  0.8043054E+02
 -0.1336487E+01  0.9360269E-01 -0.1430090E+01  0.8133649E+02  0.8133649E+02
 -0.1081946E+01  0.1240493E+00 -0.1205996E+01  0.5608195E+02  0.5608195E+02
 -0.8274056E+00  0.1544959E+00 -0.9819015E+00  0.4182740E+02  0.4182740E+02
 -0.5728647E+00  0.1849426E+00 -0.7578073E+00  0.4057286E+02  0.4057286E+02
 -0.5829263E+00  0.2059000E+00 -0.7888263E+00  0.2858293E+02  0.2858293E+02
 -0.8575904E+00  0.2173683E+00 -0.1074959E+01  0.2085759E+02  0.2085759E+02
 -0.1132254E+01  0.2288366E+00 -0.1361091E+01  0.1411322E+03  0.1411322E+03
 -0.1406918E+01  0.2403049E+00 -0.1647223E+01  0.7640692E+02  0.7640692E+02
 -0.1461381E+01  0.2559759E+00 -0.1717357E+01  0.8046138E+02  0.8046138E+02
 -0.1295641E+01  0.2758497E+00 -0.1571491E+01  0.4729564E+02  0.4729564E+02
 -0.1129901E+01  0.2957234E+00 -0.1425625E+01  0.8112990E+02  0.8112990E+02
 -0.9641616E+00  0.3155972E+00 -0.1279759E+01  0.5696416E+02  0.5696416E+02
 -0.8686492E+00  0.3325562E+00 -0.1201205E+01  0.6186865E+02  0.6186865E+02
 -0.8433641E+00  0.3466004E+00 -0.1189965E+01  0.2884336E+02  0.2884336E+02
 -0.8180791E+00  0.3606447E+00 -0.1178724E+01  0.7681808E+02  0.7681808E+02
 -0.7927940E+00  0.3746890E+00 -0.1167483E+01  0.4479279E+02  0.4479279E+02
 -0.7095422E+00  0.3852901E+00 -0.1094832E+01  0.6370954E+02  0.6370954E+02
 -0.5683233E+00  0.3924480E+00 -0.9607714E+00  0.3456833E+02  0.3456833E+02
 -0.4271046E+00  0.3996059E+00 -0.8267105E+00  0.3742710E+02  0.3742710E+02
 -0.2858857E+00  0.4067639E+00 -0.6926496E+00  0.2528588E+02  0.2528588E+02
 -0.3128339E+00  0.4088497E+00 -0.7216836E+00  0.3031283E+02  0.3031283E+02
 -0.5079491E+00  0.4058633E+00 -0.9138123E+00  0.2550795E+02  0.2550795E+02
 -0.7030643E+00  0.4028769E+00 -0.1105941E+01  0.9570306E+02  0.9570306E+02
 -0.8981794E+00  0.3998905E+00 -0.1298070E+01  0.6689818E+02  0.6689818E+02
 -0.9248596E+00  0.4028259E+00 -0.1327685E+01  0.5192486E+02  0.5192486E+02
 -0.7831048E+00  0.4116832E+00 -0.1194788E+01  0.4978310E+02  0.4978310E+02
 -0.6413500E+00  0.4205405E+00 -0.1061890E+01  0.7064135E+02  0.7064135E+02
 -0.4995953E+00  0.4293977E+00 -0.9289930E+00  0.4249960E+02  0.4249960E+02
 -0.4494219E+00  0.4356034E+00 -0.8850252E+00  0.3044942E+02  0.3044942E+02
 -0.4908299E+00  0.4391573E+00 -0.9299873E+00  0.1849083E+02  0.1849083E+02
 -0.5322379E+00  0.4427113E+00 -0.9749492E+00  0.6653223E+02  0.6653223E+02
 -0.5736459E+00  0.4462652E+00 -0.1019911E+01  0.4657365E+02  0.4657365E+02
 -0.5440078E+00  0.4495822E+00 -0.9935900E+00  0.3454401E+02  0.3454401E+02
 -0.4433233E+00  0.4526623E+00 -0.8959855E+00  0.4444333E+02  0.4444333E+02
 -0.3426389E+00  0.4557423E+00 -0.7983811E+00  0.3434264E+02  0.3434264E+02
 -0.2419545E+00  0.4588223E+00 -0.7007768E+00  0.3024195E+02  0.3024195E+02
 -0.2713784E+00  0.4589800E+00 -0.7303584E+00  0.3527138E+02  0.3527138E+02
 -0.4309107E+00  0.4562154E+00 -0.8871261E+00  0.1943091E+02  0.1943091E+02
 -0.5904431E+00  0.4534506E+00 -0.1043894E+01  0.7459045E+02  0.7459045E+02
 -0.7499754E+00  0.4506860E+00 -0.1200661E+01  0.4774998E+02  0.4774998E+02
 -0.7986879E+00  0.4532271E+00 -0.1251915E+01  0.7079869E+02  0.7079869E+02
 -0.7365806E+00  0.4610740E+00 -0.1197655E+01  0.4173658E+02  0.4173658E+02
 -0.6744733E+00  0.4689209E+00 -0.1143394E+01  0.5967447E+02  0.5967447E+02
 -0.6123660E+00  0.4767677E+00 -0.1089134E+01  0.3061237E+02  0.3061237E+02
 -0.1520971E+02  0.4838734E+00 -0.1569358E+02  0.5120971E+02  0.5120971E+02
 -0.4446650E+02  0.4902380E+00 -0.4495674E+02  0.1124665E+03  0.1124665E+03
 -0.7372329E+02  0.4966025E+00 -0.7421989E+02  0.2217233E+03  0.2217233E+03
 -0.1029801E+03  0.5029669E+00 -0.1034830E+03  0.3929980E+04  0.3929980E+04
 -0.1245189E+03  0.1603239E+01 -0.1261221E+03  0.9082519E+04  0.9082519E+04
 -0.1383397E+03  0.3797418E+01 -0.1421371E+03  0.8707340E+04  0.8707340E+04
 -0.1521605E+03  0.5991598E+01 -0.1581521E+03  0.8523160E+04  0.8523160E+04
 -0.1659813E+03  0.8185777E+01 -0.1741671E+03  0.8335981E+04  0.8335981E+04
 -0.1693132E+03  0.1102973E+02 -0.1803430E+03  0.8355313E+04  0.8355313E+04
 -0.1621563E+03  0.1452345E+02 -0.1766797E+03  0.8323156E+04  0.8323156E+04
 -0.1549993E+03  0.1801717E+02 -0.1730165E+03  0.8229999E+04  0.8229999E+04
 -0.1478423E+03  0.2151089E+02 -0.1693532E+03  0.7852842E+04  0.7852842E+04
 -0.1395143E+03  0.2456158E+02 -0.1640759E+03  0.7248514E+04  0.7248514E+04
 -0.1300152E+03  0.2716924E+02 -0.1571845E+03  0.7176015E+04  0.7176015E+04
 -0.1205162E+03  0.2977691E+02 -0.1502931E+03  0.7630516E+04  0.7630516E+04
 -0.1110171E+03  0.3238456E+02 -0.1434017E+03  0.6808017E+04  0.6808017E+04
 -0.1015402E+03  0.3436324E+02 -0.1359034E+03  0.5824540E+04  0.5824540E+04
 -0.9208540E+02  0.3571294E+02 -0.1277983E+03  0.5104085E+04  0.5104085E+04
 -0.8263062E+02  0.3706263E+02 -0.1196933E+03  0.4744631E+04  0.4744631E+04
 -0.7317585E+02  0.3841232E+02 -0.1115882E+03  0.4736176E+04  0.4736176E+04
 -0.6784104E+02  0.3927574E+02 -0.1071168E+03  0.4988841E+04  0.4988841E+04
 -0.6662620E+02  0.3965289E+02 -0.1062791E+03  0.5023626E+04  0.5023626E+04
 -0.6541137E+02  0.4003003E+02 -0.1054414E+03  0.5074411E+04  0.5074411E+04
 -0.6419653E+02  0.4040717E+02 -0.1046037E+03  0.4770196E+04  0.4770196E+04
 -0.6280538E+02  0.4071675E+02 -0.1035221E+03  0.4670805E+04  0.4670805E+04
 -0.6123791E+02  0.4095878E+02 -0.1021967E+03  0.4378238E+04  0.4378238E+04
 -0.5967044E+02  0.4120080E+02 -0.1008712E+03  0.4342670E+04  0.4342670E+04
 -0.5810297E+02  0.4144283E+02 -0.9954580E+02  0.4382103E+04  0.4382103E+04
 -0.5772272E+02  0.4168550E+02 -0.9940822E+02  0.4701723E+04  0.4701723E+04
 -0.5852969E+02  0.4192882E+02 -0.1004585E+03  0.4523530E+04  0.4523530E+04
 -0.5933667E+02  0.4217214E+02 -0.1015088E+03  0.4547337E+04  0.4547337E+04
 -0.6014364E+02  0.4241546E+02 -0.1025591E+03  0.4598144E+04  0.4598144E+04
 -0.6035841E+02  0.4272013E+02 -0.1030785E+03  0.4742358E+04  0.4742358E+04
 -0.5998096E+02  0.4308615E+02 -0.1030671E+03  0.4702981E+04  0.4702981E+04
 -0.5960352E+02  0.4345216E+02 -0.1030557E+03  0.4662604E+04  0.4662604E+04
 -0.5922607E+02  0.4381818E+02 -0.1030443E+03  0.4646226E+04  0.4646226E+04
 -0.5814025E+02  0.4419139E+02 -0.1023316E+03  0.4662140E+04  0.4662140E+04
 -0.5634605E+02  0.4457180E+02 -0.1009179E+03  0.4412346E+04  0.4412346E+04
 -0.5455185E+02  0.4495221E+02 -0.9950406E+02  0.4423552E+04  0.4423552E+04
 -0.5275765E+02  0.4533261E+02 -0.9809026E+02  0.4257758E+04  0.4257758E+04
 -0.5115784E+02  0.4565364E+02 -0.9681148E+02  0.4299158E+04  0.4299158E+04
 -0.4975241E+02  0.4591528E+02 -0.9566769E+02  0.4415752E+04  0.4415752E+04
 -0.4834697E+02  0.4617693E+02 -0.9452390E+02  0.4224347E+04  0.4224347E+04
 -0.4694154E+02  0.4643857E+02 -0.9338011E+02  0.4042942E+04  0.4042942E+04
 -0.4587386E+02  0.4665524E+02 -0.9252909E+02  0.4205874E+04  0.4205874E+04
 -0.4514392E+02  0.4682692E+02 -0.9197083E+02  0.4124144E+04  0.4124144E+04
 -0.4441398E+02  0.4699860E+02 -0.9141257E+02  0.4105414E+04  0.4105414E+04
 -0.4368404E+02  0.4717028E+02 -0.9085432E+02  0.4123684E+04  0.4123684E+04
 -0.4347917E+02  0.4733487E+02 -0.9081404E+02  0.3972479E+04  0.3972479E+04
