NDF v9.6h 11Sep15 rev 12Mar16 run 02/05/2026 20:23:36 Filename: 67010109.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671119.spc                                                                    
str 671119s.str                                                                   
file 671119R1.odf                                                                  
geo 671119g.geo                                                                   
element Co   
 depth(at/cm2) element>0 element depth(nm)
-0.793021E+04  0.836050E-01  0.836050E-01 -0.165237E+04
-0.760156E+04  0.389206E-01  0.389206E-01 -0.158389E+04
-0.727290E+04  0.127790E-01  0.127790E-01 -0.151541E+04
-0.694424E+04  0.510519E-01  0.510519E-01 -0.144693E+04
-0.661558E+04  0.160091E+00  0.160091E+00 -0.137845E+04
-0.628692E+04  0.810079E-02  0.810079E-02 -0.130997E+04
-0.595827E+04  0.183021E-01  0.183021E-01 -0.124149E+04
-0.562961E+04 -0.425890E-01  0.000000E+00 -0.117301E+04
-0.530095E+04  0.782245E-01  0.782245E-01 -0.110453E+04
-0.497230E+04  0.829787E-01  0.829787E-01 -0.103605E+04
-0.464364E+04  0.108062E-01  0.108062E-01 -0.967565E+03
-0.431498E+04  0.106363E+00  0.106363E+00 -0.899085E+03
-0.398632E+04  0.111147E+00  0.111147E+00 -0.830604E+03
-0.365766E+04  0.190807E+00  0.190807E+00 -0.762124E+03
-0.332900E+04  0.188724E+00  0.188724E+00 -0.693643E+03
-0.300034E+04  0.120042E+00  0.120042E+00 -0.625162E+03
-0.267168E+04  0.167832E+00  0.167832E+00 -0.556682E+03
-0.234303E+04  0.293130E+00  0.293130E+00 -0.488203E+03
-0.201438E+04  0.287991E+00  0.287991E+00 -0.419723E+03
-0.168572E+04  0.317030E+00  0.317030E+00 -0.351242E+03
-0.135706E+04  0.349560E+00  0.349560E+00 -0.282762E+03
-0.102840E+04  0.786516E-01  0.786516E-01 -0.214281E+03
-0.699739E+03  0.175853E+00  0.175853E+00 -0.145800E+03
-0.371080E+03  0.316418E+00  0.316418E+00 -0.773197E+02
-0.424212E+02  0.366477E+00  0.366477E+00 -0.883905E+01
 0.286238E+03  0.577858E+00  0.577858E+00  0.596416E+02
 0.614533E+03  0.908399E+00  0.908399E+00  0.128046E+03
 0.942330E+03  0.614292E+00  0.614292E+00  0.196347E+03
 0.126975E+04  0.830492E+00  0.830492E+00  0.264569E+03
