NDF v9.6h 11Sep15 rev 12Mar16 run 02/05/2026 20:23:36 Filename: 67010103.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671119.spc                                                                    
str 671119s.str                                                                   
file 671119R1.odf                                                                  
geo 671119g.geo                                                                   
element Cl   
 depth(at/cm2) element>0 element depth(nm)
-0.813096E+04  0.904034E+00  0.904034E+00 -0.169420E+04
-0.780263E+04  0.132384E+00  0.132384E+00 -0.162579E+04
-0.747431E+04  0.365310E+00  0.365310E+00 -0.155737E+04
-0.714598E+04  0.723652E+00  0.723652E+00 -0.148896E+04
-0.681766E+04  0.843057E+00  0.843057E+00 -0.142055E+04
-0.648933E+04  0.135635E+01  0.135635E+01 -0.135214E+04
-0.616100E+04  0.217903E+01  0.217903E+01 -0.128373E+04
-0.583269E+04  0.131592E+01  0.131592E+01 -0.121532E+04
-0.550437E+04  0.185342E+01  0.185342E+01 -0.114691E+04
-0.517604E+04  0.509689E-01  0.509689E-01 -0.107850E+04
-0.484771E+04  0.126709E+01  0.126709E+01 -0.101009E+04
-0.451939E+04  0.538428E+00  0.538428E+00 -0.941677E+03
-0.419106E+04  0.134736E+01  0.134736E+01 -0.873266E+03
-0.386274E+04  0.801323E+00  0.801323E+00 -0.804855E+03
-0.353441E+04  0.164104E+01  0.164104E+01 -0.736443E+03
-0.320609E+04 -0.498677E-01  0.000000E+00 -0.668032E+03
-0.287776E+04  0.102240E+01  0.102240E+01 -0.599621E+03
-0.254945E+04 -0.755472E+00  0.000000E+00 -0.531213E+03
-0.222112E+04  0.969980E-01  0.969980E-01 -0.462801E+03
-0.189280E+04  0.106833E+01  0.106833E+01 -0.394390E+03
-0.156447E+04  0.421810E+00  0.421810E+00 -0.325979E+03
-0.123615E+04 -0.597981E+00  0.000000E+00 -0.257568E+03
-0.907820E+03 -0.214966E+01  0.000000E+00 -0.189157E+03
-0.579495E+03  0.100317E+01  0.100317E+01 -0.120746E+03
-0.251170E+03 -0.849501E+00  0.000000E+00 -0.523346E+02
 0.771559E+02 -0.843656E+00  0.000000E+00  0.160765E+02
 0.400174E+03 -0.887195E+00  0.000000E+00  0.833818E+02
 0.725352E+03 -0.362011E+00  0.000000E+00  0.151137E+03
 0.105479E+04  0.752616E+00  0.752616E+00  0.219781E+03
 0.138570E+04 -0.494072E+00  0.000000E+00  0.288730E+03
 0.171700E+04 -0.440797E+00  0.000000E+00  0.357760E+03
 0.204831E+04 -0.934047E+00  0.000000E+00  0.426793E+03
 0.237883E+04 -0.571423E+00  0.000000E+00  0.495662E+03
 0.270779E+04 -0.168036E+00  0.000000E+00  0.564205E+03
 0.303435E+04 -0.338091E+00  0.000000E+00  0.632248E+03
