 0.78300E+03  0.10279E+01
 0.80800E+03  0.10071E+01
 0.83100E+03  0.10337E+01
 0.85600E+03  0.10041E+01
 0.88100E+03  0.10047E+01
 0.90500E+03  0.10180E+01
 0.92900E+03  0.99248E+00
 0.95400E+03  0.99628E+00
 0.97800E+03  0.99227E+00
 0.10030E+04  0.98715E+00
 0.10270E+04  0.10349E+01
 0.10520E+04  0.99834E+00
 0.10760E+04  0.99855E+00
 0.11000E+04  0.98886E+00
 0.11250E+04  0.10126E+01
 0.11370E+04  0.10286E+01
 0.11490E+04  0.10014E+01
 0.11610E+04  0.10087E+01
 0.11730E+04  0.98157E+00
 0.11850E+04  0.91203E+00
 0.11980E+04  0.93377E+00
 0.12000E+04  0.75687E+00
 0.12110E+04  0.10801E+01
 0.12230E+04  0.10678E+01
 0.12350E+04  0.10374E+01
 0.12470E+04  0.10245E+01
 0.12590E+04  0.10360E+01
 0.12710E+04  0.10418E+01
 0.12830E+04  0.10195E+01
 0.12960E+04  0.10208E+01
 0.13080E+04  0.10076E+01
 0.13200E+04  0.10115E+01
 0.13320E+04  0.10144E+01
 0.13440E+04  0.10069E+01
 0.13560E+04  0.99019E+00
 0.13690E+04  0.10169E+01
 0.13810E+04  0.81869E+00
 0.13940E+04  0.11878E+01
 0.14080E+04  0.10515E+01
 0.14180E+04  0.10556E+01
 0.14300E+04  0.10379E+01
 0.14430E+04  0.98815E+00
 0.14550E+04  0.83086E+00
 0.14670E+04  0.11080E+01
 0.14790E+04  0.10230E+01
 0.14920E+04  0.99970E+00
 0.15080E+04  0.10692E+01
 0.15230E+04  0.94569E+00
 0.15400E+04  0.10673E+01
 0.15520E+04  0.10623E+01
 0.15650E+04  0.10373E+01
 0.15770E+04  0.91942E+00
 0.15890E+04  0.11045E+01
 0.16010E+04  0.10825E+01
 0.16140E+04  0.10646E+01
 0.16260E+04  0.10329E+01
 0.16380E+04  0.10133E+01
 0.16500E+04  0.99147E+00
 0.16620E+04  0.10984E+01
 0.16750E+04  0.10347E+01
 0.16870E+04  0.10727E+01
 0.16990E+04  0.83948E+00
 0.17110E+04  0.11072E+01
 0.17230E+04  0.10228E+01
 0.17350E+04  0.11088E+01
 0.17470E+04  0.11125E+01
 0.17600E+04  0.11594E+01
 0.17720E+04  0.11125E+01
 0.17850E+04  0.11041E+01
 0.18090E+04  0.10513E+01
 0.18330E+04  0.10763E+01
 0.18580E+04  0.10141E+01
 0.18820E+04  0.99526E+00
 0.19060E+04  0.91295E+00
 0.19320E+04  0.94399E+00
 0.19560E+04  0.80337E+00
 0.19680E+04  0.12084E+01
 0.19800E+04  0.10192E+01
 0.19920E+04  0.10519E+01
 0.20040E+04  0.10208E+01
 0.20160E+04  0.90724E+00
 0.20290E+04  0.99510E+00
 0.20410E+04  0.15399E+01
 0.20530E+04  0.18274E+01
 0.20650E+04  0.13246E+01
 0.20780E+04  0.12474E+01
 0.20900E+04  0.11653E+01
 0.21020E+04  0.10461E+01
 0.21140E+04  0.11604E+01
 0.21260E+04  0.88578E+00
 0.21380E+04  0.16651E+01
 0.21510E+04  0.13238E+01
 0.21630E+04  0.12476E+01
 0.21750E+04  0.11745E+01
 0.21870E+04  0.10522E+01
 0.22000E+04  0.91629E+00
 0.22120E+04  0.94461E+00
 0.22240E+04  0.10871E+01
 0.22370E+04  0.11787E+01
 0.22490E+04  0.12364E+01
 0.22610E+04  0.13135E+01
 0.22740E+04  0.12814E+01
 0.22860E+04  0.11514E+01
 0.22970E+04  0.13927E+01
 0.23100E+04  0.11753E+01
 0.23220E+04  0.12887E+01
 0.23340E+04  0.13467E+01
 0.23460E+04  0.12759E+01
 0.23580E+04  0.11230E+01
 0.23710E+04  0.10400E+01
 0.23830E+04  0.12548E+01
 0.23950E+04  0.12032E+01
 0.24070E+04  0.11877E+01
 0.24200E+04  0.11991E+01
 0.24320E+04  0.11234E+01
 0.24440E+04  0.11675E+01
 0.24690E+04  0.12127E+01
 0.24810E+04  0.15151E+01
 0.24930E+04  0.10428E+01
 0.25050E+04  0.10052E+01
 0.25170E+04  0.99051E+00
 0.25300E+04  0.10413E+01
 0.25420E+04  0.10027E+01
 0.25540E+04  0.13866E+01
 0.25660E+04  0.12154E+01
 0.25780E+04  0.10503E+01
 0.25910E+04  0.11355E+01
 0.26030E+04  0.13675E+01
 0.26150E+04  0.14494E+01
 0.26270E+04  0.12987E+01
 0.26390E+04  0.11816E+01
 0.26500E+04  0.11495E+01
 0.26640E+04  0.10051E+01
 0.26750E+04  0.13390E+01
 0.26880E+04  0.12015E+01
 0.27000E+04  0.10651E+01
 0.27130E+04  0.82201E+00
 0.27250E+04  0.15854E+01
 0.27370E+04  0.77135E+00
 0.27500E+04  0.84669E+00
 0.27620E+04  0.14260E+01
 0.27640E+04  0.18038E+01
 0.27860E+04  0.17279E+01
 0.27990E+04  0.14912E+01
 0.28110E+04  0.13617E+01
 0.28230E+04  0.12747E+01
 0.28350E+04  0.11786E+01
 0.28470E+04  0.10997E+01
 0.28500E+04  0.98508E+00
 0.28600E+04  0.95664E+00
 0.28650E+04  0.77861E+00
 0.28700E+04  0.17155E+01
 0.28720E+04  0.23798E+01
 0.28750E+04  0.36177E+01
 0.28800E+04  0.18934E+01
 0.28850E+04  0.13528E+01
 0.28900E+04  0.14004E+01
 0.28950E+04  0.15938E+01
 0.29080E+04  0.16740E+01
 0.29200E+04  0.15052E+01
 0.29330E+04  0.12522E+01
 0.29450E+04  0.12518E+01
 0.29580E+04  0.24110E+01
 0.29700E+04  0.27317E+01
 0.29820E+04  0.20645E+01
 0.29940E+04  0.15867E+01
 0.30060E+04  0.11632E+01
 0.30170E+04  0.17889E+01
 0.30310E+04  0.19916E+01
