NDF v9.6h 11Sep15 rev 12Mar16 run 02/05/2026 20:23:36 Filename: 67010115.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671119.spc                                                                    
str 671119s.str                                                                   
file 671119R1.odf                                                                  
geo 671119g.geo                                                                   
element Sr   
 depth(at/cm2) element>0 element depth(nm)
-0.809418E+04  0.305142E-02  0.305142E-02 -0.168653E+04
-0.776544E+04 -0.181692E-01  0.000000E+00 -0.161804E+04
-0.743671E+04 -0.962460E-02  0.000000E+00 -0.154954E+04
-0.710798E+04 -0.142882E-01  0.000000E+00 -0.148104E+04
-0.677924E+04  0.369852E-01  0.369852E-01 -0.141255E+04
-0.645051E+04 -0.433140E-01  0.000000E+00 -0.134405E+04
-0.612177E+04  0.124945E-02  0.124945E-02 -0.127556E+04
-0.579305E+04 -0.676964E-02  0.000000E+00 -0.120706E+04
-0.546432E+04 -0.180792E-01  0.000000E+00 -0.113857E+04
-0.513558E+04  0.645885E-02  0.645885E-02 -0.107007E+04
-0.480685E+04  0.437473E-01  0.437473E-01 -0.100157E+04
-0.447811E+04  0.415639E-01  0.415639E-01 -0.933076E+03
-0.414938E+04  0.193508E-01  0.193508E-01 -0.864580E+03
-0.382064E+04  0.635830E-02  0.635830E-02 -0.796084E+03
-0.349191E+04  0.253920E-01  0.253920E-01 -0.727587E+03
-0.316318E+04  0.796122E-01  0.796122E-01 -0.659091E+03
-0.283444E+04  0.408704E-02  0.408704E-02 -0.590595E+03
-0.250572E+04  0.921407E-02  0.921407E-02 -0.522101E+03
-0.217698E+04 -0.209609E-01  0.000000E+00 -0.453605E+03
-0.184825E+04  0.392404E-01  0.392404E-01 -0.385108E+03
-0.151952E+04  0.418132E-01  0.418132E-01 -0.316612E+03
-0.119078E+04  0.621706E-02  0.621706E-02 -0.248116E+03
-0.862047E+03  0.540580E-01  0.540580E-01 -0.179619E+03
-0.533313E+03  0.568145E-01  0.568145E-01 -0.111123E+03
-0.204579E+03  0.967776E-01  0.967776E-01 -0.426268E+02
 0.124155E+03  0.959242E-01  0.959242E-01  0.258695E+02
 0.452518E+03  0.619732E-01  0.619732E-01  0.942884E+02
 0.780490E+03  0.855703E-01  0.855703E-01  0.162626E+03
 0.110806E+04  0.147317E+00  0.147317E+00  0.230879E+03
 0.143517E+04  0.143425E+00  0.143425E+00  0.299037E+03
 0.176196E+04  0.155580E+00  0.155580E+00  0.367129E+03
 0.208819E+04  0.168531E+00  0.168531E+00  0.435104E+03
 0.241414E+04  0.282803E-01  0.282803E-01  0.503018E+03
 0.273945E+04  0.713614E-01  0.713614E-01  0.570803E+03
 0.306453E+04  0.135562E+00  0.135562E+00  0.638536E+03
 0.338920E+04  0.154216E+00  0.154216E+00  0.706187E+03
 0.371338E+04  0.254752E+00  0.254752E+00  0.773735E+03
 0.403706E+04  0.415774E+00  0.415774E+00  0.841176E+03
 0.436043E+04  0.262516E+00  0.262516E+00  0.908557E+03
 0.468334E+04  0.367902E+00  0.367902E+00  0.975839E+03
 0.500590E+04  0.139551E-01  0.139551E-01  0.104305E+04
 0.532796E+04  0.248132E+00  0.248132E+00  0.111015E+04
 0.564957E+04  0.103348E+00  0.103348E+00  0.117717E+04
 0.597077E+04  0.250256E+00  0.250256E+00  0.124409E+04
 0.629165E+04  0.148707E+00  0.148707E+00  0.131095E+04
 0.661208E+04  0.312728E+00  0.312728E+00  0.137772E+04
 0.693194E+04 -0.723858E-02  0.000000E+00  0.144437E+04
 0.725131E+04  0.192389E+00  0.192389E+00  0.151091E+04
 0.757068E+04 -0.135646E+00  0.000000E+00  0.157746E+04
 0.788936E+04  0.103375E-01  0.103375E-01  0.164386E+04
 0.820759E+04  0.162014E+00  0.162014E+00  0.171016E+04
 0.852541E+04  0.468418E-01  0.468418E-01  0.177639E+04
 0.884275E+04 -0.145453E+00  0.000000E+00  0.184251E+04
 0.915990E+04 -0.446909E+00  0.000000E+00  0.190859E+04
 0.947652E+04  0.115168E+00  0.115168E+00  0.197456E+04
 0.979253E+04 -0.248632E+00  0.000000E+00  0.204041E+04
 0.101083E+05 -0.269695E+00  0.000000E+00  0.210620E+04
 0.104236E+05 -0.301380E+00  0.000000E+00  0.217189E+04
 0.107384E+05 -0.223383E+00  0.000000E+00  0.223750E+04
 0.110531E+05  0.416364E-02  0.416364E-02  0.230307E+04
 0.113670E+05 -0.283624E+00  0.000000E+00  0.236847E+04
 0.116804E+05 -0.279031E+00  0.000000E+00  0.243377E+04
 0.119938E+05 -0.390335E+00  0.000000E+00  0.249906E+04
 0.123066E+05 -0.308927E+00  0.000000E+00  0.256424E+04
 0.126190E+05 -0.221045E+00  0.000000E+00  0.262933E+04
 0.129309E+05 -0.252730E+00  0.000000E+00  0.269433E+04
 0.132423E+05 -0.356294E+00  0.000000E+00  0.275921E+04
 0.135534E+05 -0.249248E+00  0.000000E+00  0.282403E+04
 0.138639E+05 -0.572457E+00  0.000000E+00  0.288873E+04
 0.141742E+05 -0.568208E+00  0.000000E+00  0.295338E+04
 0.144839E+05 -0.619474E+00  0.000000E+00  0.301793E+04
 0.147933E+05 -0.766354E+00  0.000000E+00  0.308239E+04
 0.151024E+05 -0.591778E+00  0.000000E+00  0.314680E+04
 0.154107E+05 -0.817155E+00  0.000000E+00  0.321104E+04
 0.157189E+05 -0.522989E+00  0.000000E+00  0.327525E+04
 0.160265E+05 -0.360294E+00  0.000000E+00  0.333934E+04
 0.163336E+05 -0.554292E+00  0.000000E+00  0.340332E+04
 0.166402E+05 -0.439669E+00  0.000000E+00  0.346722E+04
 0.169468E+05 -0.216817E+00  0.000000E+00  0.353111E+04
 0.172528E+05 -0.196392E+00  0.000000E+00  0.359485E+04
 0.175580E+05 -0.519823E+00  0.000000E+00  0.365845E+04
 0.178632E+05 -0.156456E+00  0.000000E+00  0.372204E+04
 0.181679E+05 -0.585183E+00  0.000000E+00  0.378554E+04
 0.184720E+05  0.387001E-01  0.387001E-01  0.384891E+04
 0.187758E+05  0.403230E-01  0.403230E-01  0.391219E+04
 0.190792E+05 -0.287868E+00  0.000000E+00  0.397542E+04
 0.193824E+05 -0.970284E-02  0.000000E+00  0.403859E+04
 0.196845E+05 -0.704888E-01  0.000000E+00  0.410153E+04
 0.199867E+05 -0.563671E+00  0.000000E+00  0.416451E+04
 0.202884E+05 -0.963203E-01  0.000000E+00  0.422737E+04
 0.205895E+05 -0.275274E+00  0.000000E+00  0.429011E+04
 0.208905E+05 -0.105136E+00  0.000000E+00  0.435283E+04
 0.211907E+05 -0.365824E+00  0.000000E+00  0.441538E+04
 0.214905E+05  0.205269E+00  0.205269E+00  0.447785E+04
 0.217900E+05  0.731209E-01  0.731209E-01  0.454024E+04
 0.220892E+05 -0.413267E+00  0.000000E+00  0.460259E+04
 0.223880E+05 -0.121672E+00  0.000000E+00  0.466485E+04
 0.226860E+05 -0.416826E+00  0.000000E+00  0.472694E+04
 0.229838E+05 -0.209609E+00  0.000000E+00  0.478899E+04
 0.232809E+05  0.207231E+00  0.207231E+00  0.485089E+04
 0.235781E+05 -0.211087E+00  0.000000E+00  0.491282E+04
 0.238746E+05 -0.342623E+00  0.000000E+00  0.497460E+04
 0.241705E+05  0.253452E+00  0.253452E+00  0.503626E+04
 0.244660E+05 -0.114142E+00  0.000000E+00  0.509783E+04
 0.247612E+05 -0.235193E+00  0.000000E+00  0.515933E+04
 0.250560E+05  0.275461E-01  0.275461E-01  0.522076E+04
 0.253504E+05 -0.243401E+00  0.000000E+00  0.528211E+04
 0.256442E+05  0.133350E+00  0.133350E+00  0.534332E+04
 0.259376E+05  0.336007E+00  0.336007E+00  0.540446E+04
 0.262306E+05 -0.315395E+00  0.000000E+00  0.546550E+04
 0.265231E+05  0.166919E+00  0.166919E+00  0.552644E+04
 0.268152E+05 -0.394737E+00  0.000000E+00  0.558731E+04
 0.271071E+05 -0.271717E+00  0.000000E+00  0.564814E+04
 0.273983E+05 -0.291082E+00  0.000000E+00  0.570882E+04
 0.276895E+05 -0.472130E+00  0.000000E+00  0.576949E+04
 0.279797E+05 -0.249300E+00  0.000000E+00  0.582996E+04
 0.282697E+05 -0.379437E+00  0.000000E+00  0.589039E+04
 0.285591E+05 -0.634743E+00  0.000000E+00  0.595069E+04
 0.288482E+05 -0.178393E+00  0.000000E+00  0.601092E+04
 0.291367E+05 -0.319775E+00  0.000000E+00  0.607103E+04
 0.294249E+05 -0.960286E+00  0.000000E+00  0.613109E+04
 0.297129E+05 -0.203183E+00  0.000000E+00  0.619109E+04
 0.300000E+05 -0.564592E+00  0.000000E+00  0.625092E+04
 0.302871E+05 -0.127746E+00  0.000000E+00  0.631073E+04
 0.305736E+05  0.815660E-01  0.815660E-01  0.637044E+04
 0.308596E+05 -0.649335E+00  0.000000E+00  0.643002E+04
 0.311453E+05  0.652217E+00  0.652217E+00  0.648955E+04
 0.314302E+05  0.221914E+00  0.221914E+00  0.654892E+04
 0.317150E+05 -0.962889E-01  0.000000E+00  0.660825E+04
 0.319996E+05 -0.273776E+00  0.000000E+00  0.666755E+04
 0.322832E+05 -0.724732E-01  0.000000E+00  0.672666E+04
 0.325667E+05  0.129463E+00  0.129463E+00  0.678571E+04
 0.328496E+05  0.444258E+00  0.444258E+00  0.684466E+04
 0.331321E+05 -0.240732E-01  0.000000E+00  0.690353E+04
 0.334142E+05  0.137193E+00  0.137193E+00  0.696231E+04
 0.336960E+05 -0.273690E-01  0.000000E+00  0.702102E+04
 0.339771E+05  0.490722E+00  0.490722E+00  0.707961E+04
 0.342580E+05 -0.256974E+00  0.000000E+00  0.713813E+04
 0.345381E+05 -0.366244E+00  0.000000E+00  0.719650E+04
 0.348182E+05  0.113864E+00  0.113864E+00  0.725485E+04
 0.350975E+05  0.334937E+00  0.334937E+00  0.731305E+04
 0.353764E+05  0.585846E-01  0.585846E-01  0.737115E+04
 0.356552E+05  0.308418E+00  0.308418E+00  0.742925E+04
 0.359333E+05  0.258303E+00  0.258303E+00  0.748720E+04
